data_hora,timestamp_ms,umidade_solo,temperatura,leitura_ldr,ph,botao_N,botao_P,botao_K,bomba_ligada
2024-09-01 11:58:00,718000,55.13,23.05,1120,7.89,false,false,false,false
2024-09-01 12:00:00,720000,40.07,23.78,857,7.80,false,false,false,false
2024-09-01 12:02:00,722000,56.49,25.90,1291,6.23,false,false,false,false
2024-09-01 12:04:00,724000,45.94,24.92,977,7.66,false,false,false,false
2024-09-01 12:06:00,726000,56.55,23.08,1779,5.90,false,true,false,false
2024-09-01 12:08:00,728000,56.65,24.57,1651,7.73,false,false,false,false
2024-09-01 12:10:00,730000,40.45,26.64,1778,7.59,false,false,false,false
2024-09-01 12:12:00,732000,50.91,25.84,909,6.31,false,false,false,false
2024-09-01 12:14:00,734000,54.60,23.14,1302,8.15,false,false,true,true
2024-09-01 12:16:00,736000,41.54,25.64,1707,7.94,false,false,false,false
2024-09-01 12:18:00,738000,54.00,27.90,905,6.88,false,true,false,false
2024-09-01 12:20:00,740000,57.50,27.01,985,7.95,false,false,false,false
2024-09-01 12:22:00,742000,51.22,22.02,628,7.52,true,false,false,false
2024-09-01 12:24:00,744000,58.79,23.54,1165,7.49,false,false,true,false
2024-09-01 12:26:00,746000,46.44,22.92,1087,7.54,false,false,false,false
2024-09-01 12:28:00,748000,58.90,23.19,1729,6.97,false,false,false,false
2024-09-01 12:30:00,750000,42.87,27.39,1755,6.68,false,false,false,false
2024-09-01 12:32:00,752000,47.15,26.95,1120,6.19,false,false,false,false
2024-09-01 12:34:00,754000,49.41,23.59,1576,7.90,false,false,false,false
2024-09-01 12:36:00,756000,48.06,27.42,1501,7.09,false,true,false,false
2024-09-01 12:38:00,758000,57.01,25.58,896,7.31,false,false,false,false
2024-09-01 12:40:00,760000,57.40,27.65,1082,5.82,false,false,false,false
2024-09-01 12:42:00,762000,45.14,25.62,908,6.29,false,false,false,false
2024-09-01 12:44:00,764000,42.59,24.28,1536,6.30,false,true,false,false
2024-09-01 12:46:00,766000,59.66,24.32,764,7.16,false,false,false,false
2024-09-01 12:48:00,768000,53.96,23.17,632,6.91,false,false,false,false
2024-09-01 12:50:00,770000,49.44,27.03,1414,5.77,false,false,false,false
2024-09-01 12:52:00,772000,42.85,25.28,706,7.89,false,false,false,false
2024-09-01 12:54:00,774000,59.37,23.75,1204,7.84,false,false,false,false
2024-09-01 12:56:00,776000,51.90,23.15,631,7.31,false,false,false,false
2024-09-01 12:58:00,778000,53.13,23.34,1416,5.91,false,false,false,false
2024-09-01 13:00:00,780000,41.46,28.27,791,6.81,false,false,false,false
2024-09-01 13:02:00,782000,58.11,28.58,1151,7.97,false,false,false,false
2024-09-01 13:04:00,784000,53.73,26.93,1561,5.96,false,false,false,false
2024-09-01 13:06:00,786000,53.12,26.10,1497,6.87,false,false,false,false
2024-09-01 13:08:00,788000,45.76,27.58,772,7.28,false,false,false,false
2024-09-01 13:10:00,790000,53.89,26.25,1414,5.50,false,false,false,false
2024-09-01 13:12:00,792000,56.07,23.34,1308,7.92,false,false,false,false
2024-09-01 13:14:00,794000,54.51,26.27,984,5.57,false,false,false,false
2024-09-01 13:16:00,796000,61.25,27.03,1297,7.99,false,false,false,false
2024-09-01 13:18:00,798000,48.31,23.28,1190,7.24,false,false,false,false
2024-09-01 13:20:00,800000,57.98,27.84,571,5.95,false,false,false,false
2024-09-01 13:22:00,802000,43.51,26.00,1293,7.53,false,false,false,false
2024-09-01 13:24:00,804000,53.21,26.74,1409,7.87,false,false,false,false
2024-09-01 13:26:00,806000,41.37,26.75,1316,7.54,false,false,false,false
2024-09-01 13:28:00,808000,59.03,25.29,758,6.38,false,false,false,false
2024-09-01 13:30:00,810000,41.27,24.44,1632,5.53,false,false,false,false
2024-09-01 13:32:00,812000,48.75,24.50,883,6.48,false,false,false,false
2024-09-01 13:34:00,814000,58.98,26.24,1308,6.31,false,false,false,false
2024-09-01 13:36:00,816000,49.04,25.02,1742,6.73,false,false,false,false
2024-09-01 13:38:00,818000,54.56,25.29,1783,7.61,false,false,false,false
2024-09-01 13:40:00,820000,59.31,22.97,727,5.53,false,false,false,false
2024-09-01 13:42:00,822000,45.30,24.91,1620,7.72,false,false,false,false
2024-09-01 13:44:00,824000,41.37,26.40,1417,7.74,false,false,false,false
2024-09-01 13:46:00,826000,59.26,23.82,1470,6.43,false,false,false,false
2024-09-01 13:48:00,828000,46.31,27.31,631,5.90,false,false,false,false
2024-09-01 13:50:00,830000,50.33,25.16,1105,5.53,false,false,false,false
2024-09-01 13:52:00,832000,49.12,28.34,1562,6.57,false,false,false,false
2024-09-01 13:54:00,834000,56.58,27.70,534,6.45,false,false,false,false
2024-09-01 13:56:00,836000,50.80,27.77,657,6.51,false,false,false,false
2024-09-01 13:58:00,838000,46.70,28.54,1447,5.60,false,false,false,false
2024-09-01 14:00:00,840000,50.66,26.50,611,6.53,false,false,true,false
2024-09-01 14:02:00,842000,61.12,27.40,1196,7.26,false,false,true,false
2024-09-01 14:04:00,844000,50.11,23.92,1157,7.80,false,false,false,false
2024-09-01 14:06:00,846000,50.77,28.75,722,6.96,false,false,false,false
2024-09-01 14:08:00,848000,60.38,28.25,680,6.95,false,false,false,false
2024-09-01 14:10:00,850000,43.27,27.78,1173,6.73,false,false,false,false
2024-09-01 14:12:00,852000,52.37,25.08,825,5.96,false,false,false,false
2024-09-01 14:14:00,854000,60.35,23.62,1563,6.17,false,false,false,false
2024-09-01 14:16:00,856000,46.63,29.11,717,5.64,false,false,false,false
2024-09-01 14:18:00,858000,57.88,27.22,534,5.98,false,false,true,false
2024-09-01 14:20:00,860000,48.15,25.54,1190,7.37,false,true,false,false
2024-09-01 14:22:00,862000,50.87,28.12,1456,5.51,false,false,false,false
2024-09-01 14:24:00,864000,58.83,26.87,1605,5.80,false,false,false,false
2024-09-01 14:26:00,866000,58.09,28.57,559,6.15,false,false,false,false
2024-09-01 14:28:00,868000,58.37,28.18,965,6.14,false,false,false,false
2024-09-01 14:30:00,870000,43.41,26.56,1772,7.26,false,false,false,false
2024-09-01 14:32:00,872000,51.37,28.05,641,7.36,false,false,false,false
2024-09-01 14:34:00,874000,56.08,28.71,1635,6.62,false,false,false,false
2024-09-01 14:36:00,876000,55.56,28.63,1025,7.04,false,false,false,false
2024-09-01 14:38:00,878000,60.45,27.43,625,6.48,false,false,false,false
2024-09-01 14:40:00,880000,56.34,26.42,553,7.53,false,false,false,false
2024-09-01 14:42:00,882000,52.23,24.78,1667,5.74,false,false,false,false
2024-09-01 14:44:00,884000,45.85,28.31,1258,7.15,false,false,false,false
2024-09-01 14:46:00,886000,53.24,25.88,685,6.59,false,false,false,false
2024-09-01 14:48:00,888000,43.72,25.08,1018,5.52,false,false,false,false
2024-09-01 14:50:00,890000,48.91,28.37,1299,6.40,false,false,false,false
2024-09-01 14:52:00,892000,56.92,25.14,1261,7.69,false,false,false,false
2024-09-01 14:54:00,894000,57.59,26.62,1064,6.43,false,false,false,false
2024-09-01 14:56:00,896000,52.25,25.17,1681,7.35,false,false,false,false
2024-09-01 14:58:00,898000,49.41,25.46,1488,7.09,false,false,true,false
2024-09-01 15:00:00,900000,53.59,26.27,1239,7.11,false,true,false,false
2024-09-01 15:02:00,902000,49.51,24.62,1607,6.08,false,false,false,false
2024-09-01 15:04:00,904000,46.46,27.89,1705,7.44,false,false,false,false
2024-09-01 15:06:00,906000,55.84,26.98,667,6.24,false,false,false,false
2024-09-01 15:08:00,908000,60.94,29.37,1634,8.52,true,false,false,true
2024-09-01 15:10:00,910000,45.06,25.51,720,7.52,false,false,false,false
2024-09-01 15:12:00,912000,52.23,25.48,671,7.22,false,false,false,false
2024-09-01 15:14:00,914000,49.85,26.37,1326,5.84,false,false,false,false
2024-09-01 15:16:00,916000,54.07,26.64,854,7.61,false,false,false,false
2024-09-01 15:18:00,918000,63.59,24.96,767,5.85,false,false,false,false
2024-09-01 15:20:00,920000,62.84,28.36,1342,6.24,false,false,false,false
2024-09-01 15:22:00,922000,57.63,28.30,660,5.57,false,false,false,false
2024-09-01 15:24:00,924000,51.86,24.78,708,6.96,false,false,false,false
2024-09-01 15:26:00,926000,45.57,27.23,1202,6.06,false,false,false,false
2024-09-01 15:28:00,928000,59.88,29.08,600,7.21,false,false,false,false
2024-09-01 15:30:00,930000,51.88,24.60,1555,7.35,false,false,false,false
2024-09-01 15:32:00,932000,47.05,26.58,1251,7.42,false,false,false,false
2024-09-01 15:34:00,934000,49.95,28.65,645,7.88,false,false,false,false
2024-09-01 15:36:00,936000,62.17,26.62,1450,5.17,false,true,false,false
2024-09-01 15:38:00,938000,54.04,26.56,684,5.55,false,false,false,false
2024-09-01 15:40:00,940000,52.42,25.04,718,6.09,false,false,false,false
2024-09-01 15:42:00,942000,43.98,25.61,1192,5.50,false,false,false,false
2024-09-01 15:44:00,944000,47.10,28.90,1784,7.79,false,false,false,false
2024-09-01 15:46:00,946000,59.04,24.83,1146,5.57,false,true,false,false
2024-09-01 15:48:00,948000,60.45,26.57,1626,6.66,false,false,false,false
2024-09-01 15:50:00,950000,58.45,29.68,1308,7.43,false,false,false,false
2024-09-01 15:52:00,952000,46.51,27.58,1622,6.58,false,false,false,false
2024-09-01 15:54:00,954000,56.86,27.85,1498,7.64,false,false,false,false
2024-09-01 15:56:00,956000,46.61,26.21,1744,7.40,false,false,false,false
2024-09-01 15:58:00,958000,53.36,26.93,999,7.80,false,false,false,false
2024-09-01 16:00:00,960000,59.31,24.87,1270,5.53,false,false,false,false
2024-09-01 16:02:00,962000,62.76,29.30,639,6.00,false,false,false,false
2024-09-01 16:04:00,964000,50.77,29.82,756,6.85,false,false,false,false
2024-09-01 16:06:00,966000,60.19,27.03,1703,7.60,false,false,false,false
2024-09-01 16:08:00,968000,45.33,27.28,1682,6.87,false,false,false,false
2024-09-01 16:10:00,970000,64.57,28.96,1469,6.41,false,false,false,false
2024-09-01 16:12:00,972000,52.38,29.38,777,7.42,false,false,false,false
2024-09-01 16:14:00,974000,60.26,29.91,1740,7.92,false,false,false,false
2024-09-01 16:16:00,976000,48.42,28.07,758,5.86,false,false,true,false
2024-09-01 16:18:00,978000,50.11,28.43,1702,6.66,true,false,false,false
2024-09-01 16:20:00,980000,50.92,28.32,995,6.78,false,false,false,false
2024-09-01 16:22:00,982000,57.47,26.56,531,7.48,false,true,false,false
2024-09-01 16:24:00,984000,47.12,29.93,1666,6.27,false,false,false,false
2024-09-01 16:26:00,986000,45.56,28.56,636,7.68,false,false,false,false
2024-09-01 16:28:00,988000,46.22,28.33,1543,7.91,false,false,false,false
2024-09-01 16:30:00,990000,46.77,27.62,1075,6.92,true,false,false,false
2024-09-01 16:32:00,992000,64.25,25.93,1541,6.50,false,false,false,false
2024-09-01 16:34:00,994000,46.94,27.40,1390,7.74,false,false,true,false
2024-09-01 16:36:00,996000,47.59,26.08,1446,7.97,false,false,false,false
2024-09-01 16:38:00,998000,57.57,25.45,657,7.42,false,false,false,false
2024-09-01 16:40:00,1000000,53.68,28.12,1034,6.74,true,false,false,false
2024-09-01 16:42:00,1002000,58.09,29.13,874,6.37,false,false,false,false
2024-09-01 16:44:00,1004000,60.88,28.47,1478,5.50,false,false,false,false
2024-09-01 16:46:00,1006000,56.08,28.30,1382,7.16,false,false,false,false
2024-09-01 16:48:00,1008000,52.39,24.76,714,6.59,false,false,false,false
2024-09-01 16:50:00,1010000,53.69,27.92,1395,7.32,false,false,false,false
2024-09-01 16:52:00,1012000,54.46,28.74,977,6.56,false,false,false,false
2024-09-01 16:54:00,1014000,59.76,25.79,791,6.46,false,false,false,false
2024-09-01 16:56:00,1016000,55.46,25.78,575,7.41,false,false,true,false
2024-09-01 16:58:00,1018000,60.80,30.61,560,7.87,false,false,false,false
2024-09-01 17:00:00,1020000,55.04,30.70,1658,7.02,false,false,false,false
2024-09-01 17:02:00,1022000,61.96,25.90,1620,7.81,false,false,true,false
2024-09-01 17:04:00,1024000,50.35,29.01,1664,7.28,false,false,false,false
2024-09-01 17:06:00,1026000,54.97,26.42,1478,5.97,false,false,false,false
2024-09-01 17:08:00,1028000,56.39,29.02,951,6.48,false,false,false,false
2024-09-01 17:10:00,1030000,46.83,29.20,934,8.40,true,false,false,true
2024-09-01 17:12:00,1032000,64.91,25.38,970,7.87,false,false,false,false
2024-09-01 17:14:00,1034000,61.12,27.51,1765,5.93,false,true,false,false
2024-09-01 17:16:00,1036000,61.20,30.01,549,5.61,false,false,false,false
2024-09-01 17:18:00,1038000,64.91,30.09,1030,5.88,false,false,false,false
2024-09-01 17:20:00,1040000,53.12,27.34,926,7.45,false,true,false,false
2024-09-01 17:22:00,1042000,51.03,29.98,773,5.95,false,false,false,false
2024-09-01 17:24:00,1044000,52.63,26.75,1545,6.36,false,true,false,false
2024-09-01 17:26:00,1046000,51.23,27.88,811,6.71,false,false,false,false
2024-09-01 17:28:00,1048000,65.06,29.22,1700,6.45,false,false,false,false
2024-09-01 17:30:00,1050000,49.47,29.37,1538,6.13,false,false,false,false
2024-09-01 17:32:00,1052000,64.66,26.85,624,7.71,true,false,false,false
2024-09-01 17:34:00,1054000,57.67,27.51,792,7.63,true,false,false,false
2024-09-01 17:36:00,1056000,59.63,28.82,830,7.53,false,false,false,false
2024-09-01 17:38:00,1058000,53.38,25.82,1226,6.25,false,false,false,false
2024-09-01 17:40:00,1060000,64.42,30.71,615,5.53,false,false,false,false
2024-09-01 17:42:00,1062000,55.07,25.50,718,7.70,false,false,false,false
2024-09-01 17:44:00,1064000,51.88,29.03,1415,7.34,true,false,false,false
2024-09-01 17:46:00,1066000,55.60,29.29,944,6.92,false,false,false,false
2024-09-01 17:48:00,1068000,58.09,29.16,612,7.65,false,false,false,false
2024-09-01 17:50:00,1070000,48.90,29.09,1776,7.09,false,false,false,false
2024-09-01 17:52:00,1072000,65.95,25.56,929,6.00,false,false,false,false
2024-09-01 17:54:00,1074000,52.92,26.34,870,7.11,false,false,false,false
2024-09-01 17:56:00,1076000,50.24,28.89,879,6.96,false,false,false,false
2024-09-01 17:58:00,1078000,54.14,29.18,1464,7.29,false,false,false,false
2024-09-01 18:00:00,1080000,65.96,27.65,1096,7.14,false,false,true,false
2024-09-01 18:02:00,1082000,54.61,26.30,1352,6.76,false,false,false,false
2024-09-01 18:04:00,1084000,67.08,29.97,1715,7.73,false,false,false,false
2024-09-01 18:06:00,1086000,65.93,31.08,1188,7.55,false,false,false,false
2024-09-01 18:08:00,1088000,61.34,26.63,1453,6.63,false,false,false,false
2024-09-01 18:10:00,1090000,56.50,29.66,1141,6.71,false,false,false,false
2024-09-01 18:12:00,1092000,67.37,28.89,1477,6.52,false,false,false,false
2024-09-01 18:14:00,1094000,61.11,30.85,1367,5.59,false,false,false,false
2024-09-01 18:16:00,1096000,61.07,29.72,618,7.93,false,false,false,false
2024-09-01 18:18:00,1098000,67.45,31.70,1186,7.05,false,false,false,false
2024-09-01 18:20:00,1100000,56.00,29.45,1299,7.02,false,true,false,false
2024-09-01 18:22:00,1102000,61.31,29.45,1783,7.68,false,false,false,false
2024-09-01 18:24:00,1104000,58.11,26.46,1751,6.81,false,false,false,false
2024-09-01 18:26:00,1106000,49.78,29.39,1322,7.01,false,false,false,false
2024-09-01 18:28:00,1108000,61.37,26.23,504,5.80,false,false,false,false
2024-09-01 18:30:00,1110000,59.61,28.82,1467,6.98,false,false,false,false
2024-09-01 18:32:00,1112000,60.06,28.67,1577,6.00,false,false,false,false
2024-09-01 18:34:00,1114000,66.55,26.81,1636,6.54,false,false,false,false
2024-09-01 18:36:00,1116000,60.85,31.54,1746,7.37,false,false,false,false
2024-09-01 18:38:00,1118000,52.58,28.63,753,7.58,false,false,false,false
2024-09-01 18:40:00,1120000,62.16,28.91,963,7.77,false,false,false,false
2024-09-01 18:42:00,1122000,62.32,31.56,1046,7.29,false,false,true,false
2024-09-01 18:44:00,1124000,49.46,29.76,844,6.69,false,false,false,false
2024-09-01 18:46:00,1126000,59.04,31.78,1304,7.22,false,false,false,false
2024-09-01 18:48:00,1128000,62.92,31.66,540,5.93,false,false,false,false
2024-09-01 18:50:00,1130000,48.24,31.53,964,7.74,false,false,false,false
2024-09-01 18:52:00,1132000,50.98,31.04,1550,7.65,false,false,false,false
2024-09-01 18:54:00,1134000,56.82,29.01,1523,6.91,false,false,false,false
2024-09-01 18:56:00,1136000,48.27,30.62,1462,7.79,false,false,false,false
2024-09-01 18:58:00,1138000,54.02,27.33,1669,7.62,false,false,false,false
2024-09-01 19:00:00,1140000,61.63,26.95,634,7.58,false,false,false,false
2024-09-01 19:02:00,1142000,61.16,30.81,912,7.64,false,false,false,false
2024-09-01 19:04:00,1144000,58.31,32.37,1162,6.88,false,false,false,false
2024-09-01 19:06:00,1146000,67.65,32.58,1359,6.55,false,false,true,false
2024-09-01 19:08:00,1148000,66.09,27.45,998,5.83,false,false,false,false
2024-09-01 19:10:00,1150000,64.68,29.53,648,6.13,false,false,false,false
2024-09-01 19:12:00,1152000,65.66,26.67,1779,7.99,false,false,false,false
2024-09-01 19:14:00,1154000,60.02,27.13,1588,7.80,false,false,true,false
2024-09-01 19:16:00,1156000,68.25,32.15,526,6.66,false,false,false,false
2024-09-01 19:18:00,1158000,59.96,30.17,1344,5.87,false,false,false,false
2024-09-01 19:20:00,1160000,67.57,29.86,587,6.21,false,false,false,false
2024-09-01 19:22:00,1162000,57.99,30.84,787,7.82,false,false,false,false
2024-09-01 19:24:00,1164000,66.63,30.73,894,6.16,false,false,false,false
2024-09-01 19:26:00,1166000,51.52,31.70,906,5.68,false,false,false,false
2024-09-01 19:28:00,1168000,50.70,31.23,795,5.61,false,true,false,false
2024-09-01 19:30:00,1170000,61.49,29.19,1430,6.45,false,false,false,false
2024-09-01 19:32:00,1172000,66.08,30.59,1349,6.29,false,false,true,false
2024-09-01 19:34:00,1174000,60.87,30.18,1739,7.68,false,false,false,false
2024-09-01 19:36:00,1176000,56.57,32.44,926,6.16,false,false,false,false
2024-09-01 19:38:00,1178000,63.52,27.69,1388,6.05,false,false,false,false
2024-09-01 19:40:00,1180000,54.98,31.13,528,6.19,false,false,false,false
2024-09-01 19:42:00,1182000,62.72,32.60,1053,7.41,false,false,false,false
2024-09-01 19:44:00,1184000,59.93,31.00,938,6.31,false,false,false,false
2024-09-01 19:46:00,1186000,54.36,28.31,1172,5.62,false,false,false,false
2024-09-01 19:48:00,1188000,60.70,30.92,1342,6.66,false,false,false,false
2024-09-01 19:50:00,1190000,60.65,26.77,1423,7.70,false,false,false,false
2024-09-01 19:52:00,1192000,63.40,31.20,771,7.84,false,false,false,false
2024-09-01 19:54:00,1194000,54.02,31.50,1713,7.59,true,false,false,false
2024-09-01 19:56:00,1196000,55.50,31.21,1201,7.93,false,false,true,false
2024-09-01 19:58:00,1198000,64.88,27.74,1669,5.71,false,false,false,false
2024-09-01 20:00:00,1200000,51.91,28.10,904,6.58,false,false,false,false
2024-09-01 20:02:00,1202000,65.92,30.17,946,7.91,false,false,false,false
2024-09-01 20:04:00,1204000,59.82,31.57,767,6.76,false,true,false,false
2024-09-01 20:06:00,1206000,58.91,29.12,1004,6.40,false,false,false,false
2024-09-01 20:08:00,1208000,59.09,32.94,1788,5.65,false,false,false,false
2024-09-01 20:10:00,1210000,50.44,29.26,863,5.72,false,false,false,false
2024-09-01 20:12:00,1212000,68.34,27.45,757,5.77,false,false,false,false
2024-09-01 20:14:00,1214000,52.91,28.04,771,7.09,false,false,false,false
2024-09-01 20:16:00,1216000,63.92,30.09,1559,7.71,false,false,false,false
2024-09-01 20:18:00,1218000,56.40,29.87,1504,6.50,false,true,false,false
2024-09-01 20:20:00,1220000,53.11,30.30,1539,7.05,false,false,false,false
2024-09-01 20:22:00,1222000,55.75,32.89,1607,7.48,false,false,false,false
2024-09-01 20:24:00,1224000,59.63,31.38,1756,6.77,false,false,false,false
2024-09-01 20:26:00,1226000,63.65,27.97,1375,6.98,false,false,false,false
2024-09-01 20:28:00,1228000,51.29,29.54,1255,6.13,false,false,false,false
2024-09-01 20:30:00,1230000,66.52,29.76,1124,5.99,false,false,false,false
2024-09-01 20:32:00,1232000,56.33,28.27,713,7.35,false,false,false,false
2024-09-01 20:34:00,1234000,67.74,32.82,881,8.97,true,false,false,true
2024-09-01 20:36:00,1236000,57.19,27.67,1302,6.03,false,false,false,false
2024-09-01 20:38:00,1238000,65.75,29.88,645,6.76,false,false,false,false
